_id,order_id,customer_id,product,category,quantity,price,order_date
1626,4227,368,658,1,1,322,348
1627,4351,215,163,6,1,49,203
1628,2544,834,960,5,3,246,131
1629,889,208,790,6,2,452,309
1630,1668,939,216,5,3,395,210
1631,4073,654,205,6,3,103,266
1632,2758,874,595,2,4,231,320
1633,1697,759,808,3,3,213,356
1634,4223,488,284,6,1,147,101
1635,946,954,694,5,3,309,56
1636,4655,324,855,4,1,404,238
1637,3808,64,803,2,1,216,225
1638,3570,523,538,4,1,345,187
1639,2593,615,552,4,2,90,178
1640,3377,869,704,3,4,227,222
1641,579,575,841,1,1,11,144
1642,2638,454,781,2,1,187,167
1643,4919,790,353,1,2,405,154
1644,2417,525,659,0,1,380,138
1645,3407,569,46,5,3,355,164
1646,4690,361,481,5,3,288,250
1647,4002,173,856,6,4,155,191
1648,2905,894,375,2,1,327,272
1649,2322,173,883,3,2,233,70
1650,57,684,214,5,3,378,331
1651,55,760,335,5,2,393,36
1652,1714,415,804,6,2,71,166
1653,2604,685,258,1,3,303,146
1654,2647,474,226,5,2,248,167
1655,2931,779,375,3,3,204,149
1656,1311,491,849,6,2,175,91
1657,2235,146,33,5,3,460,232
1658,1003,596,896,5,1,231,332
1659,3271,558,183,4,4,70,210
1660,2204,134,248,3,3,138,190
1661,529,497,4,5,3,487,269
1662,4664,938,313,0,4,182,197
1663,4362,483,586,0,3,489,190
1664,1822,490,333,3,3,165,205
1665,1407,210,902,3,2,414,47
1666,263,651,926,5,4,387,155
1667,4407,81,146,5,1,119,88
1668,1550,802,917,3,3,278,118
1669,11,145,729,1,4,420,354
1670,2797,230,399,1,2,365,310
1671,1561,448,475,3,1,400,123
1672,792,42,657,6,4,287,190
1673,2628,606,367,3,1,83,59
1674,2625,877,650,6,1,496,33
1675,3654,144,736,1,1,446,165
1676,567,22,752,1,3,472,151
1677,2370,179,195,0,3,216,18
1678,201,458,869,4,2,397,200
1679,530,497,814,1,2,489,355
1680,4463,832,30,1,4,288,147
1681,4381,393,907,2,2,384,197
1682,1177,761,360,0,1,335,42
1683,548,456,323,0,1,481,183
1684,2226,805,495,5,3,349,108
1685,3025,486,781,4,1,366,264
1686,2942,856,209,4,4,349,321
1687,198,19,835,6,1,213,326
1688,3148,303,484,3,1,170,199
1689,1205,984,585,6,4,37,121
1690,1310,549,280,2,2,401,204
1691,3603,439,793,6,2,266,262
1692,971,806,60,5,4,174,102
1693,3724,625,648,4,3,72,341
1694,582,381,218,1,1,31,322
1695,688,629,821,6,4,79,303
1696,4637,389,288,1,1,390,178
1697,4197,197,52,1,3,414,130
1698,1746,956,214,5,1,105,285
1699,2238,822,662,0,4,172,210
1700,152,712,330,0,1,88,219
1701,2349,985,179,4,2,14,362
1702,2084,867,837,0,3,325,354
1703,3694,434,508,5,3,129,300
1704,1815,232,209,3,3,311,15
1705,1101,136,674,3,4,187,152
1706,3469,472,90,6,3,185,80
1707,2472,874,140,0,2,399,5
1708,2633,198,94,2,4,226,225
1709,4708,878,744,3,2,65,353
1710,2822,955,68,4,1,375,80
1711,4195,272,774,4,1,196,278
1712,4998,165,793,6,1,241,300
1713,145,972,723,0,1,264,61
1714,33,345,649,6,2,422,17
1715,103,69,626,4,4,464,10
1716,754,801,292,1,4,113,260
1717,191,914,169,1,3,86,312
1718,2727,744,817,4,2,239,95
1719,3312,900,736,0,1,411,257
1720,1977,114,853,3,2,267,41
1721,2664,421,136,3,3,273,306
1722,4211,754,395,2,3,340,265
1723,77,233,587,5,2,490,113
1724,606,412,554,2,2,191,292
1725,1614,708,340,6,2,390,320
1726,2732,633,425,0,4,265,85
1727,4250,167,35,0,1,47,321
1728,2692,230,412,0,2,185,208
1729,4525,833,111,5,2,36,81
1730,910,635,554,3,2,285,104
1731,3305,713,9,4,3,149,221
1732,4983,476,728,1,3,308,362
1733,2247,201,873,2,4,454,210
1734,2462,623,187,2,1,296,79
1735,2941,120,659,3,4,100,284
1736,1125,586,806,6,1,489,34
1737,2930,805,918,5,3,70,224
1738,143,840,180,2,3,467,299
1739,3035,332,721,5,3,460,106
1740,388,927,639,6,4,374,162
1741,2528,119,114,6,2,356,286
1742,324,370,21,2,2,172,110
1743,2874,215,42,0,3,360,41
1744,4575,510,545,4,2,152,111
1745,2397,293,267,3,2,409,5
1746,2862,721,304,6,4,262,271
1747,4338,227,673,5,1,278,93
1748,2372,880,859,3,3,378,2
1749,3557,238,204,0,3,300,87
1750,4493,582,641,6,4,468,166
1751,3875,920,629,0,4,196,127
1752,2666,467,557,1,2,414,152
1753,4879,226,844,3,3,447,252
1754,4800,806,113,6,1,468,260
1755,4823,855,929,5,4,423,180
1756,43,649,84,5,1,313,13
1757,284,155,880,0,1,300,46
1758,3102,649,198,1,3,95,130
1759,398,283,2,1,3,175,295
1760,1020,694,675,2,4,424,66
1761,146,732,285,5,3,471,324
1762,341,229,420,3,3,417,219
1763,3435,107,727,1,3,123,23
1764,679,431,278,0,1,442,336
1765,326,822,53,3,4,489,0
1766,4557,942,964,1,2,365,220
1767,4097,285,643,5,1,425,0
1768,1832,567,889,6,3,192,179
1769,1066,464,120,1,1,216,91
1770,2312,379,253,5,3,265,240
1771,112,589,329,1,3,244,9
1772,2751,368,122,6,1,451,293
1773,741,291,691,2,4,364,64
1774,2078,422,843,0,3,12,217
1775,4162,152,406,1,4,217,171
1776,499,957,917,2,2,206,212
1777,2377,486,21,0,3,350,124
1778,4132,420,461,6,4,134,280
1779,3041,377,837,2,4,147,58
1780,696,719,659,3,2,348,176
1781,1030,482,458,5,4,34,78
1782,418,266,689,0,4,77,175
1783,826,400,44,1,2,70,363
1784,4979,611,5,1,3,38,12
1785,2583,263,639,4,4,392,89
1786,919,509,816,1,4,28,112
1787,3474,642,386,5,4,180,333
1788,1199,839,664,5,1,459,142
1789,2922,58,575,1,2,83,87
1790,3307,370,481,0,1,70,262
1791,3018,990,437,6,2,436,267
1792,577,613,543,2,3,162,283
1793,2856,583,581,4,3,285,180
1794,62,535,267,5,4,57,67
1795,2927,715,492,4,2,220,142
1796,1236,887,36,4,3,352,58
1797,4818,123,468,5,2,417,253
1798,4837,499,44,6,3,148,16
1799,350,952,543,2,1,119,184
1800,4795,932,775,2,3,491,316
1801,666,486,282,5,1,192,79
1802,2324,353,454,1,3,37,246
1803,441,135,519,0,4,206,67
1804,618,697,631,0,1,200,107
1805,2540,977,378,1,3,324,229
1806,1436,70,351,4,4,398,100
1807,763,617,33,6,1,60,202
1808,2328,791,435,0,4,158,184
1809,4414,235,328,1,2,277,6
1810,3961,177,678,6,2,59,327
1811,4751,455,254,4,1,397,128
1812,363,319,515,0,3,255,11
1813,150,606,502,0,1,122,23
1814,2196,767,581,1,4,179,36
1815,1622,649,386,0,3,477,190
1816,4984,508,902,2,2,175,150
1817,1036,496,543,2,3,418,40
1818,4286,524,688,2,2,23,331
1819,3836,232,512,1,3,212,203
1820,1571,643,681,0,3,297,82
1821,1685,282,660,4,3,404,230
1822,612,428,16,0,4,198,344
1823,1091,185,547,4,4,411,259
1824,938,531,762,0,1,164,324
1825,1413,978,142,2,1,64,63
1826,3866,669,645,0,2,191,68
1827,565,197,406,0,4,219,44
1828,4357,835,651,2,2,385,153
1829,177,969,397,1,1,480,349
1830,2912,149,119,1,2,84,36
1831,4071,98,85,0,1,286,261
1832,2799,591,442,0,4,437,85
1833,494,427,300,4,3,142,236
1834,460,969,626,0,4,352,47
1835,1736,72,157,3,2,434,337
1836,1170,774,428,6,2,68,122
1837,1592,204,744,4,4,354,271
1838,3673,995,98,1,4,498,76
1839,2868,358,372,5,1,191,331
1840,520,649,681,1,2,467,267
1841,3703,42,763,1,2,415,146
1842,343,874,237,0,4,348,230
1843,1596,575,818,0,3,330,62
1844,3441,708,141,5,2,73,277
1845,1430,86,908,0,3,336,118
1846,1081,821,701,0,4,269,316
1847,4707,993,425,6,4,202,172
1848,2643,718,515,1,1,152,75
1849,1374,297,402,4,2,113,326
1850,4156,820,911,6,3,469,10
1851,1694,444,716,5,1,415,57
1852,3058,628,125,6,2,223,137
1853,3665,691,833,3,1,251,253
1854,4198,407,598,1,4,440,200
1855,2660,681,586,3,2,218,58
1856,2430,684,717,3,1,102,233
1857,2584,96,285,5,1,439,229
1858,4143,995,794,2,3,151,263
1859,1513,92,786,3,1,443,126
1860,4885,708,349,0,2,413,278
1861,4788,931,957,3,2,443,77
1862,3770,669,656,2,3,121,316
1863,3945,606,200,4,2,426,73
1864,748,941,670,6,4,384,29
1865,2155,898,226,6,2,68,53
1866,558,172,865,2,2,52,81
1867,2369,130,473,4,1,216,120
1868,1851,848,854,0,1,277,354
1869,4021,118,510,4,2,305,34
1870,3332,826,168,2,3,127,132
1871,1242,310,58,6,1,29,111
1872,625,514,837,3,3,231,295
1873,2363,845,900,0,2,175,230
1874,1432,514,787,6,2,140,314
1875,4175,271,562,4,4,165,226
1876,2260,666,939,2,1,193,165
1877,3053,467,390,6,2,99,233
1878,1187,301,457,1,4,103,21
1879,2016,744,73,3,1,22,318
1880,3888,240,466,4,2,470,336
1881,47,256,65,6,2,331,179
1882,2757,157,117,5,1,302,96
1883,1940,572,325,3,1,442,135
1884,2578,68,882,1,1,239,208
1885,3973,579,99,6,2,331,1
1886,1813,350,738,0,2,301,217
1887,1580,878,490,0,4,447,263
1888,2986,465,442,1,3,35,48
1889,4607,416,785,6,1,84,201
1890,979,838,624,2,2,465,161
1891,4022,857,174,0,2,373,230
1892,24,10,723,0,1,433,183
1893,1163,472,95,1,3,308,339
1894,771,214,98,5,1,159,331
1895,3622,154,899,2,3,157,96
1896,3037,722,283,1,2,17,34
1897,3481,257,648,6,3,38,351
1898,1182,541,148,6,4,305,296
1899,2153,153,783,6,2,483,30
1900,3593,767,1,0,4,423,191
1901,2132,555,956,4,1,218,308
1902,3760,293,395,0,1,137,79
1903,1218,710,50,0,1,349,6
1904,4846,679,200,3,3,125,285
1905,3697,766,670,5,2,448,194
1906,1294,100,258,5,1,153,254
1907,1581,41,872,5,1,439,178
1908,2921,296,156,6,2,327,273
1909,3321,478,789,0,1,244,207
1910,2185,568,347,4,4,16,10
1911,750,252,674,1,2,473,128
1912,3675,1,277,3,2,54,130
1913,901,932,703,3,2,452,138
1914,2800,651,140,0,4,248,130
1915,2195,596,773,4,2,449,24
1916,1138,653,811,2,4,441,95
1917,4009,11,405,1,2,164,339
1918,505,87,769,6,3,190,157
1919,2696,37,926,6,1,224,55
1920,3513,947,373,6,3,97,201
1921,4236,289,95,6,1,265,327
1922,2095,561,642,5,4,82,258
1923,2503,188,819,6,3,428,16
1924,4765,765,666,2,2,188,113
1925,1905,296,354,0,1,221,319
1926,4746,110,696,0,1,302,187
1927,4091,612,88,0,3,243,335
1928,4733,586,457,0,4,474,329
1929,1278,188,4,4,3,248,241
1930,4556,917,663,6,4,232,49
1931,1925,954,626,1,4,128,76
1932,3085,792,189,1,1,322,120
1933,1474,469,572,0,3,273,262
1934,3525,759,611,1,3,216,305
1935,3450,620,31,2,4,104,266
1936,4098,90,867,6,3,382,231
1937,255,507,88,0,2,231,156
1938,1304,574,88,2,2,375,322
1939,2983,413,794,4,3,285,258
1940,1750,771,146,5,3,389,44
1941,3402,741,739,2,4,240,127
1942,1093,776,193,0,2,318,214
1943,1762,250,915,3,2,128,293
1944,2979,119,197,2,1,277,260
1945,4237,947,677,2,4,442,221
1946,2060,824,118,0,1,282,97
1947,1336,393,775,1,2,73,323
1948,1866,46,197,3,4,307,84
1949,2881,532,153,5,3,359,209
1950,4256,789,127,3,4,422,328
1951,1296,853,374,5,3,412,302
1952,858,450,1,4,3,20,10
1953,3550,620,776,1,4,107,119
1954,431,285,118,4,3,443,47
1955,4449,432,176,2,1,80,189
1956,4146,7,308,2,2,373,253
1957,3789,36,355,1,3,67,112
1958,3731,720,107,6,1,299,292
1959,4498,806,386,4,3,260,6
1960,1817,209,70,3,2,285,306
1961,965,525,12,4,1,59,140
1962,3877,886,425,5,2,367,292
1963,2759,839,679,0,2,225,335
1964,2963,183,870,2,1,403,339
1965,3788,126,536,3,1,425,138
1966,3100,543,563,2,1,61,288
1967,4309,739,499,4,4,280,233
1968,1347,541,687,1,1,494,164
1969,3055,826,750,3,1,93,261
1970,3358,658,317,6,1,396,255
1971,4115,913,625,0,1,302,125
1972,2192,689,568,1,3,135,221
1973,564,222,518,6,4,305,196
1974,4270,840,130,0,2,81,315
1975,2956,816,930,4,1,305,291
1976,3266,978,207,5,3,245,200
1977,2655,747,809,6,3,65,323
1978,2512,347,815,1,3,416,289
1979,1265,428,684,1,2,369,282
1980,4688,933,655,4,1,404,0
1981,4848,786,254,3,4,119,321
1982,2050,44,569,6,4,201,359
1983,3043,428,352,0,3,401,334
1984,1642,193,668,4,2,102,18
1985,2558,876,843,1,2,359,74
1986,1114,210,437,2,2,65,349
1987,4036,694,472,2,4,69,180
1988,228,121,544,1,3,147,210
1989,2151,983,556,3,1,48,243
1990,3274,784,356,6,4,37,233
1991,4424,2,54,1,3,58,363
1992,4650,905,629,2,3,429,317
1993,3907,6,584,5,1,134,214
1994,4957,800,912,1,1,22,255
1995,4246,3,716,1,1,489,124
1996,1733,894,513,5,2,45,361
1997,161,382,386,3,1,110,97
1998,1329,63,70,4,3,291,11
1999,2743,70,744,2,1,95,235
2000,3574,167,400,2,3,13,14
2001,3009,489,60,0,4,232,303
2002,3056,860,607,4,2,347,53
2003,2900,417,224,4,4,457,65
2004,4756,760,312,4,4,175,76
2005,3366,406,164,4,3,392,363
2006,3696,388,479,2,4,353,42
2007,1735,110,64,6,3,392,322
2008,285,370,918,1,1,385,191
2009,4189,599,577,1,1,480,357
2010,3261,330,916,5,3,287,324
2011,3829,239,895,1,1,139,199
2012,739,872,347,6,2,40,328
2013,664,604,463,6,4,384,328
2014,669,424,516,0,2,20,328
2015,4285,319,733,3,4,485,295
2016,4732,834,656,3,1,311,298
2017,4946,829,147,0,2,105,111
2018,4356,919,421,4,1,199,345
2019,3537,70,586,5,4,462,74
2020,4120,696,842,2,3,201,216
2021,3280,195,93,0,3,495,237
2022,2917,286,613,1,2,275,190
2023,4430,705,515,1,1,433,90
2024,3652,330,616,2,1,137,205
2025,622,869,537,3,2,247,226
2026,2510,55,869,0,3,417,329
2027,2011,441,805,4,4,364,249
2028,4552,753,393,5,2,437,88
2029,3372,634,617,6,4,121,217
2030,3909,667,921,3,3,325,1
2031,2374,12,214,5,1,455,153
2032,68,422,507,4,3,352,293
2033,1340,137,742,1,2,154,102
2034,1326,245,923,0,1,74,64
2035,3020,690,108,4,2,256,364
2036,755,567,158,3,2,232,330
2037,3311,794,254,1,3,488,263
2038,3380,706,691,6,2,499,6
2039,2624,803,566,6,3,322,18
2040,2934,585,948,4,1,448,359
2041,1082,645,943,1,3,115,172
2042,2210,847,473,6,1,190,145
2043,4691,214,147,1,3,193,96
2044,169,296,9,5,4,235,88
2045,3882,671,604,5,4,274,100
2046,4182,323,299,3,2,287,27
2047,2699,917,850,4,3,406,324
2048,1327,24,778,0,3,98,210
2049,1719,528,126,2,1,185,128
2050,4312,604,676,4,2,27,269
2051,2837,732,373,1,3,380,226
2052,160,28,163,3,2,469,355
2053,376,411,329,3,4,433,125
2054,3244,735,186,2,3,410,57
2055,206,737,298,6,3,408,157
2056,2786,787,592,1,2,115,265
2057,2317,343,643,1,3,280,229
2058,4985,209,119,3,2,472,136
2059,2607,843,701,0,3,328,344
2060,3914,725,593,3,1,176,140
2061,716,355,480,2,2,22,74
2062,3568,504,944,0,3,346,2
2063,4020,285,569,0,4,41,179
2064,1438,157,73,6,3,402,362
2065,1560,366,359,2,4,49,56
2066,3081,870,639,6,4,157,360
2067,1875,767,864,0,1,227,112
2068,1675,393,582,5,2,228,4
2069,1843,476,642,6,3,478,324
2070,3376,412,181,3,1,91,224
2071,656,361,933,2,3,342,128
2072,3374,746,216,1,4,217,362
2073,1089,621,847,6,2,210,170
2074,2606,63,688,0,3,456,53
2075,2688,930,416,0,3,341,330
2076,814,441,283,6,4,437,148
2077,2880,107,677,5,3,47,315
2078,647,648,536,0,3,220,18
2079,1014,179,269,6,4,453,107
2080,4896,501,20,3,1,336,160
2081,3838,677,721,0,4,258,148
2082,2261,870,961,0,1,236,169
2083,3105,303,591,2,2,57,189
2084,2987,467,786,3,1,27,262
2085,362,816,593,5,1,409,8
2086,4836,197,424,0,2,448,234
2087,4225,595,286,4,1,304,132
2088,4871,37,433,3,4,205,39
2089,3876,619,337,3,1,196,332
2090,2036,104,555,3,2,354,104
2091,1753,814,332,3,4,233,144
2092,3329,620,643,2,2,327,131
2093,1212,830,197,6,2,497,115
2094,4434,410,402,4,3,406,364
2095,3561,86,406,1,3,374,200
2096,864,880,100,3,2,346,196
2097,4710,759,179,1,2,238,40
2098,1639,601,322,6,2,399,126
2099,3171,169,681,2,3,476,54
2100,2611,564,29,4,3,86,337
2101,1827,189,459,5,1,197,302
2102,2067,583,929,5,1,355,218
2103,4012,598,643,5,2,279,33
2104,3620,682,368,0,4,104,36
2105,632,814,348,5,4,319,302
2106,288,645,462,5,3,141,184
2107,328,875,429,4,3,48,309
2108,3112,14,383,3,3,81,164
2109,1965,396,150,5,2,290,165
2110,1623,18,512,0,4,342,136
2111,2712,194,68,3,1,169,55
2112,690,37,172,1,2,196,267
2113,1935,512,427,3,1,495,172
2114,2031,524,704,0,1,200,229
2115,1243,205,631,0,2,431,307
2116,3185,340,143,1,1,129,90
2117,2277,500,647,3,4,229,322
2118,129,387,194,6,1,62,262
2119,3344,500,224,0,4,231,112
2120,2400,948,355,1,4,460,267
2121,4978,421,132,3,4,421,166
2122,4085,625,734,0,3,140,221
2123,3521,50,174,6,1,246,309
2124,2347,262,715,3,2,255,219
2125,598,5,614,4,2,235,324
2126,3522,211,270,1,1,217,246
2127,2387,909,489,3,3,415,295
2128,2283,335,428,4,3,105,359
2129,1049,658,739,6,4,431,234
2130,254,224,188,0,1,209,215
2131,1624,234,778,4,1,256,7
2132,3319,716,609,1,2,81,363
2133,1715,470,464,3,1,327,2
2134,1704,307,361,4,3,194,77
2135,3231,464,87,6,1,15,94
2136,4380,846,206,5,2,215,285
2137,4306,863,17,5,4,41,27
2138,1344,333,876,5,2,108,200
2139,3553,388,938,6,2,403,183
2140,2780,734,193,0,4,396,338
2141,4140,768,617,3,2,265,158
2142,2406,2,802,5,2,196,262
2143,2287,261,169,2,1,85,227
2144,4554,88,152,1,1,186,83
2145,572,88,944,2,4,324,167
2146,4537,974,311,2,1,296,207
2147,3449,289,713,0,1,358,222
2148,2330,126,219,5,2,264,81
2149,645,520,106,6,3,334,164
2150,4775,755,959,6,1,199,215
2151,2083,866,363,6,3,317,83
2152,1078,948,224,1,1,354,90
2153,1900,435,355,4,1,136,301
2154,3136,304,311,0,4,434,9
2155,3315,392,660,2,4,296,272
2156,4986,125,239,4,4,263,133
2157,4776,10,587,0,3,222,156
2158,4100,583,176,6,2,259,151
2159,3046,841,575,6,1,93,42
2160,3209,183,192,0,1,496,124
2161,3650,230,858,0,1,392,200
2162,2499,989,255,4,3,415,287
2163,4974,605,224,3,4,397,12
2164,113,263,17,1,2,22,225
2165,885,966,29,6,3,54,30
2166,2651,960,80,1,4,136,79
2167,2973,309,229,2,3,435,352
2168,1943,689,850,3,2,123,338
2169,110,954,570,3,4,442,141
2170,3551,695,824,3,3,285,142
2171,3389,204,215,1,2,214,166
2172,456,516,909,1,1,346,34
2173,3176,725,186,5,2,447,62
2174,1819,157,527,1,1,429,274
2175,2325,331,803,1,3,490,294
2176,1559,510,667,3,4,394,142
2177,2858,734,546,4,4,408,236
2178,596,432,847,2,3,470,129
2179,2622,86,712,0,4,282,194
2180,3363,622,587,0,4,417,157
2181,1422,764,787,0,1,67,30
2182,3751,750,413,4,3,337,264
2183,545,628,594,2,2,228,94
2184,2241,258,355,5,1,118,343
2185,2815,390,411,0,3,288,256
2186,3560,510,614,6,1,183,170
2187,707,838,905,1,2,337,203
2188,3159,408,877,2,2,273,73
2189,920,535,570,2,3,324,241
2190,1720,93,877,2,2,483,233
2191,3688,162,563,2,1,120,188
2192,673,109,958,1,2,196,320
2193,4382,572,721,6,1,278,143
2194,361,737,177,4,1,432,134
2195,2498,931,20,2,2,238,338
2196,1011,424,66,3,3,165,94
2197,3919,156,901,2,4,482,209
2198,2863,31,960,0,2,198,67
2199,2654,517,511,6,1,281,316
2200,783,694,358,1,1,384,70
2201,2587,456,646,6,2,11,261
2202,1149,600,905,3,3,255,110
2203,4500,856,526,6,3,219,103
2204,3991,867,503,6,1,410,211
2205,1515,149,685,1,1,295,150
2206,233,717,591,5,3,368,336
2207,2310,622,498,0,4,22,33
2208,2730,977,566,1,2,105,133
2209,1983,145,813,3,1,230,357
2210,3891,18,955,4,1,247,303
2211,253,616,420,0,3,103,4
2212,1507,402,763,3,2,347,162
2213,4026,457,756,4,3,278,114
2214,4827,800,374,3,2,180,213
2215,1574,69,594,2,2,478,204
2216,2058,822,118,0,2,103,36
2217,3822,517,699,1,1,158,242
2218,3655,556,795,5,4,121,73
2219,4625,231,307,4,3,64,264
2220,3642,290,6,4,4,346,280
2221,1411,797,879,2,3,433,359
2222,4839,179,72,0,2,476,263
2223,3251,608,301,0,1,125,175
2224,866,343,763,2,4,152,202
2225,2577,658,945,3,1,210,214
2226,3672,42,444,4,3,189,85
2227,3716,197,709,1,1,211,329
2228,4822,682,259,3,1,373,108
2229,2567,295,659,2,4,488,211
2230,2841,612,620,4,2,62,10
2231,2834,37,642,5,1,480,61
2232,3845,988,345,5,2,393,150
2233,2465,713,155,4,3,189,125
2234,2860,672,608,1,1,423,215
2235,2998,605,621,0,4,426,112
2236,3087,583,275,4,3,322,209
2237,4840,303,788,0,3,317,173
2238,2314,140,606,1,4,146,126
2239,4791,730,532,2,1,191,253
2240,1267,460,637,1,1,376,319
2241,2984,489,171,1,3,10,62
2242,4371,584,680,4,1,53,108
2243,1354,265,456,6,2,236,340
2244,199,55,662,4,4,340,320
2245,4503,944,462,5,2,107,193
2246,3130,713,524,2,1,217,125
2247,1484,820,92,3,3,274,101
2248,2845,490,704,4,4,297,123
2249,1617,589,829,2,1,280,80
2250,4118,684,76,6,1,149,24
2251,1268,237,624,2,3,490,274
2252,280,547,138,0,3,246,86
2253,4274,279,93,0,2,471,113
2254,1453,981,86,0,4,450,143
2255,729,927,221,5,4,401,306
2256,1103,533,555,4,3,81,110
2257,3629,400,745,6,2,164,160
2258,869,201,341,4,4,199,20
2259,1189,469,42,2,3,277,212
2260,602,149,160,0,1,330,212
2261,3905,682,648,0,4,116,0
2262,4658,613,356,4,2,241,315
2263,355,225,588,5,2,51,3
2264,3373,12,378,5,2,199,80
2265,1768,120,474,5,1,380,47
2266,2191,814,78,4,4,148,64
2267,4718,659,38,6,4,112,265
2268,992,318,283,4,1,180,294
2269,4926,990,263,5,4,360,77
2270,3204,990,555,1,1,282,60
2271,4129,803,947,3,1,490,106
2272,3955,160,532,2,1,425,298
2273,3123,277,819,0,2,230,188
2274,980,207,494,1,4,222,167
2275,1298,275,277,3,1,350,139
2276,1224,41,583,6,4,433,314
2277,3052,539,262,4,2,416,33
2278,2441,898,98,6,1,65,129
2279,2568,889,898,6,3,399,246
2280,4535,199,31,2,2,351,122
2281,1690,103,33,1,3,443,309
2282,31,536,814,2,4,111,237
2283,1699,411,161,4,4,430,143
2284,756,296,227,0,2,201,166
2285,957,299,121,0,4,319,346
2286,3985,535,862,3,3,209,276
2287,3027,499,136,0,1,242,122
2288,1709,951,642,3,1,442,6
2289,4114,421,355,3,1,236,326
2290,803,817,962,6,2,380,157
2291,1235,857,937,1,4,148,239
2292,2597,581,357,0,3,353,121
2293,2477,103,814,3,4,314,151
2294,4496,165,167,6,4,158,71
2295,3151,42,360,1,4,124,201
2296,3473,814,111,1,1,459,355
2297,934,232,138,5,3,72,287
2298,3812,711,588,6,3,113,128
2299,3656,685,132,1,4,348,110
2300,1907,369,757,2,1,368,105
2301,2152,458,9,3,1,165,365
2302,1465,266,525,1,3,282,362
2303,1579,842,857,4,1,15,228
2304,680,163,803,1,1,156,197
2305,2420,90,228,1,1,193,83
2306,912,151,636,5,2,495,332
2307,4144,358,955,0,4,37,70
2308,2610,755,493,6,3,459,290
2309,344,278,852,2,3,47,306
2310,3479,96,551,4,2,128,273
2311,1504,864,707,5,4,302,350
2312,1017,753,270,2,3,380,222
2313,2726,733,39,6,1,253,341
2314,4951,325,11,1,3,77,256
2315,2042,756,711,0,1,223,56
2316,4478,114,105,6,2,227,93
2317,4203,145,915,4,1,186,8
2318,1996,742,814,2,3,308,203
2319,1794,864,500,5,3,173,231
2320,261,500,499,1,3,67,81
2321,2315,926,114,1,2,278,31
2322,764,390,785,3,2,317,263
2323,279,750,783,5,4,67,253
2324,1747,314,439,4,3,297,136
2325,1899,480,292,1,1,474,165
2326,1545,148,535,3,2,114,331
2327,3863,206,595,0,3,237,246
2328,2276,817,843,2,3,256,276
2329,4188,86,446,6,2,197,132
2330,2061,314,102,6,4,92,168
2331,1826,747,896,1,2,195,20
2332,1637,444,616,0,2,261,334
2333,3534,303,775,2,1,364,101
2334,4667,922,871,6,1,247,310
2335,3791,783,738,1,4,369,131
2336,4394,26,260,2,3,193,233
2337,3408,490,694,5,2,293,68
2338,4922,25,680,2,4,394,240
2339,4101,224,136,2,1,435,130
2340,1418,119,896,1,2,219,300
2341,1291,168,292,1,3,313,85
2342,589,794,511,0,1,305,54
2343,4770,748,672,6,1,106,339
2344,3263,540,49,2,1,456,324
2345,3862,493,522,0,4,469,262
2346,990,945,461,0,3,465,289
2347,3508,786,582,5,2,481,165
2348,4884,325,930,4,4,217,277
2349,1831,965,897,3,4,379,295
2350,698,556,393,2,4,397,277
2351,287,61,289,6,1,431,248
2352,2914,136,243,5,3,420,268
2353,2327,229,66,2,4,146,242
2354,1844,874,350,3,2,376,153
2355,3103,769,834,4,3,409,27
2356,3219,422,21,4,2,193,108
2357,4545,18,95,2,3,85,335
2358,1325,214,140,3,2,296,60
2359,1423,933,322,0,1,481,326
2360,1054,907,836,2,4,384,357
2361,3966,60,834,1,2,151,347
2362,3509,618,724,6,3,246,198
2363,3657,614,669,4,4,34,42
2364,1527,179,732,5,4,299,56
2365,88,12,524,5,3,76,210
2366,1607,197,400,5,2,259,348
2367,2674,614,56,3,1,417,288
2368,2773,548,534,3,1,127,82
2369,4383,425,667,0,2,499,65
2370,2522,719,734,4,4,82,39
2371,4629,76,774,3,4,291,36
2372,277,616,144,0,4,413,48
2373,1379,917,695,1,4,457,235
2374,1823,243,302,0,2,369,8
2375,2907,93,733,6,4,19,339
2376,3648,720,565,4,3,220,69
2377,1479,346,645,6,4,332,343
2378,2719,63,658,0,1,161,343
2379,426,789,316,4,4,14,273
2380,4051,166,94,1,2,204,254
2381,4530,629,272,1,1,451,275
2382,947,367,576,1,2,292,5
2383,1610,631,429,2,2,473,39
2384,4904,936,640,5,1,122,251
2385,4665,313,725,0,2,280,45
2386,3491,262,696,5,2,172,93
2387,3246,22,367,4,4,469,18
2388,4007,558,594,1,3,114,293
2389,3997,777,100,0,2,190,225
2390,3990,718,649,6,2,53,339
2391,3012,515,146,3,2,291,58
2392,1389,741,839,1,4,184,205
2393,3754,219,733,4,3,171,222
2394,1047,952,155,5,1,480,250
2395,2564,181,226,2,4,360,282
2396,3592,153,543,1,4,443,342
2397,3899,820,144,5,3,349,255
2398,3727,749,255,4,3,149,361
2399,3455,22,883,6,4,480,363
2400,873,235,681,6,1,141,217
2401,2976,690,884,4,4,96,135
2402,4681,887,802,5,3,185,42
2403,374,726,396,6,1,192,220
2404,1773,384,182,5,3,377,137
2405,1419,193,422,1,1,138,183
2406,1663,737,634,3,2,255,219
2407,3980,257,534,1,3,98,36
2408,3426,648,256,2,3,75,4
2409,1421,132,480,5,4,167,289
